ticker,date,title,provider,neg,neu,pos,compound
MSFT,2016-06-30,Quick Guide To American Funds American Balanced F1 Fund  BALFX ,Zacks Investment Research,0.0,1.0,0.0,0.0
MSFT,2016-06-30,U S  syndicated lending surged before Brexit  election volatility,Reuters,0.0,1.0,0.0,0.0
MSFT,2016-07-01,How FANG Stocks Performed In First Half 2016,Zacks Investment Research,0.0,1.0,0.0,0.0
MSFT,2016-07-03,Markets Celebrate July 4th Weekend With A Strong Rebound,Yale Bock,0.0,0.462,0.538,0.7906
MSFT,2016-07-04,Monsanto  Microsoft to invest in agricultural technology in Brazil,Reuters,0.0,1.0,0.0,0.0
MSFT,2016-07-04,The Zacks Analyst Blog Highlights  Facebook  Amazon  Netflix  Alphabet And Microsoft,Zacks Investment Research,0.0,0.855,0.145,0.1779
MSFT,2016-07-04,Internet Stock Valuations  Facebook Extends Its Lead,Dr. Duru,0.0,0.8,0.2,0.128
MSFT,2016-07-05,Microsoft Stock Gains Traction Again,EWM Interactive,0.0,0.625,0.375,0.34
MSFT,2016-07-05,Microsoft Monsanto To Invest In Brazilian Agrotech Startups,Zacks Investment Research,0.0,1.0,0.0,0.0
MSFT,2016-07-06,Longer End Treasury Yields Trade Near Record Lows,Marvin Clark,0.188,0.625,0.188,0.0
MSFT,2016-07-06,Hartford Dividend And Growth HLS IA Fund  HIADX  In Focus,Zacks Investment Research,0.0,0.776,0.224,0.3818
MSFT,2016-07-06,The Zacks Analyst Blog Highlights  Microsoft  Monsanto  QUALCOMM And Citrix Systems,Zacks Investment Research,0.0,1.0,0.0,0.0
MSFT,2016-07-07,Guide To Fidelity Strategic Dividend   Income Fund  FSDIX ,Zacks Investment Research,0.0,1.0,0.0,0.0
MSFT,2016-07-07,Alphabet Acquires Startup Video Streaming Company Anvato,Zacks Investment Research,0.0,1.0,0.0,0.0
MSFT,2016-07-07,Is American Funds Washington Mutual F1 Fund  WSHFX  Worth Another Look ,Zacks Investment Research,0.0,0.84,0.16,0.2263
MSFT,2016-07-11,Google notifies users of 4 000 state sponsored cyber attacks per month  executive,Reuters,0.209,0.791,0.0,-0.4404
MSFT,2016-07-11,Microsoft confirms Finnish site closure and job cuts,Reuters,0.239,0.761,0.0,-0.296
MSFT,2016-07-12,Magic Leap ramps up production for new type of virtual reality,Reuters,0.0,1.0,0.0,0.0
MSFT,2016-07-12,EU U S  commercial data transfer pact enters into force,Reuters,0.0,1.0,0.0,0.0
MSFT,2016-07-12,Ekso s  Monster  Moment Is Right Around The Corner,Keith Fitz-Gerald,0.0,1.0,0.0,0.0
MSFT,2016-07-12,Stocks Continue To Recover From Brexit Fallout,Marvin Clark,0.0,1.0,0.0,0.0
MSFT,2016-07-13,VMware  VMW  To Report Q2 Earnings  What s In The Cards ,Zacks Investment Research,0.0,1.0,0.0,0.0
MSFT,2016-07-13,AT T Forges Ahead With IoT Plans  Launches Starter Kit ,Zacks Investment Research,0.0,1.0,0.0,0.0
MSFT,2016-07-14,Microsoft wins landmark appeal over seizure of foreign emails,Reuters,0.0,0.583,0.417,0.6124
MSFT,2016-07-14,Yahoo  YHOO  Stock Earnings Preview  Not Much To Hope For,Zacks Investment Research,0.211,0.789,0.0,-0.3412
MSFT,2016-07-14,Amazon Web Services Buys Cloud9 To Boost Cloud Platform,Zacks Investment Research,0.0,0.614,0.386,0.5267
MSFT,2016-07-15,Microsoft Wins Big In Cloud Privacy Protection Lawsuit ,Zacks Investment Research,0.164,0.517,0.319,0.4215
MSFT,2016-07-15,Augmented Reality Stocks To Buy After Pokemon GO ,Zacks Investment Research,0.0,1.0,0.0,0.0
MSFT,2016-07-15,Dow To Hit 20 000  ETFs To Play,Zacks Investment Research,0.0,0.745,0.255,0.34
MSFT,2016-07-15,Stealth Alerts Review,Ticker.tv News,0.394,0.606,0.0,-0.0772
MSFT,2016-07-17,The Zacks Analyst Blog Highlights  Nintendo  Alibaba  Disney  Microsoft And Alphabet,Zacks Investment Research,0.0,1.0,0.0,0.0
MSFT,2016-07-18,Don t Get Caught Without This Tech Giant In Your Portfolio,Estimize,0.0,1.0,0.0,0.0
MSFT,2016-07-18,Will This Tech Play Crumble On Earnings ,Estimize,0.0,0.714,0.286,0.34
MSFT,2016-07-18,Ahead Of Microsoft Earnings,Ticker.tv News,0.0,1.0,0.0,0.0
MSFT,2016-07-18,VMware  VMW  Q2 Earnings In Line  Revenues Top Estimates,Zacks Investment Research,0.0,0.816,0.184,0.2023
MSFT,2016-07-18,Microsoft  MSFT  And GE Come Together For Cloud Computing,Zacks Investment Research,0.0,1.0,0.0,0.0
MSFT,2016-07-18,This Week In The Markets  U S  Earnings  ECB Meeting  UK PMIs,ForexTime,0.0,1.0,0.0,0.0
MSFT,2016-07-18,3 Value ETFs For A Surging Market,David Fabian,0.0,0.625,0.375,0.34
MSFT,2016-07-19,Cloud business boosts Microsoft s quarterly revenue  shares rise,Reuters,0.0,0.571,0.429,0.5423
MSFT,2016-07-19,U S  stocks mixed  as Dow extends longest winning streak in three years,Investing.com,0.0,0.647,0.353,0.5994
MSFT,2016-07-19,U S  futures lower in a breather amid earnings downpour,Investing.com,0.268,0.732,0.0,-0.296
MSFT,2016-07-19,Trending Stocks to Watch Today  GS  NFLX  YHOO  IBM  JNJ  MSFT,Investing.com,0.0,1.0,0.0,0.0
MSFT,2016-07-19,United States joins case over Facebook data transfers from EU,Reuters,0.0,0.763,0.237,0.4215
MSFT,2016-07-19,U S  stocks cautious near record highs  amid earnings and global concern,Investing.com,0.135,0.865,0.0,-0.1027
MSFT,2016-07-19,Top 5 Things to Know in the Market on Tuesday,Investing.com,0.0,0.816,0.184,0.2023
MSFT,2016-07-19,S P pulls back from record  Dow notches eighth day of gains,Reuters,0.0,0.789,0.211,0.34
MSFT,2016-07-19,Q2 Earnings Season Coming Up Roses,Zacks Investment Research,0.0,1.0,0.0,0.0
MSFT,2016-07-19,All Eye On Q2 Earnings Season,Zacks Investment Research,0.0,1.0,0.0,0.0
MSFT,2016-07-19,Inflation Data Unlikely To Prevent August Easing,Craig Erlam,0.0,0.617,0.383,0.2732
MSFT,2016-07-19,Trimble   China s CSCEC Tie Up For Mixed Reality In AEC ,Zacks Investment Research,0.0,1.0,0.0,0.0
MSFT,2016-07-19,Q2 Earnings Cavalcade In Earnest  MSFT  UAL   DFS,Zacks Investment Research,0.0,0.68,0.32,0.5106
MSFT,2016-07-19,Microsoft  MSFT  Beats On Q4 Earnings Behind Impressive Cloud Performance ,Zacks Investment Research,0.0,0.732,0.268,0.5106
MSFT,2016-07-19,Technology Stocks To Watch This Earnings Season  MSFT  P  EBAY ,Zacks Investment Research,0.0,1.0,0.0,0.0
MSFT,2016-07-19,Market Update   19 07 2016,AvaTrade,0.0,1.0,0.0,0.0
MSFT,2016-07-19,Microsoft  MSFT   Boeing  BA  Team Up For Digital Aviation,Zacks Investment Research,0.0,1.0,0.0,0.0
MSFT,2016-07-19,Microsoft 4Q16 Earnings Show Strengthening Cloud Position,Zacks Investment Research,0.0,0.652,0.348,0.4939
MSFT,2016-07-20,Wall St higher as Q2 earnings lend support ,Investing.com,0.0,0.722,0.278,0.4019
MSFT,2016-07-20,The Zacks Analyst Blog Highlights  Intel  American Express  Qualcomm And EBay,Zacks Investment Research,0.0,1.0,0.0,0.0
MSFT,2016-07-20,France orders Microsoft to stop collecting excessive user data,Reuters,0.216,0.784,0.0,-0.296
MSFT,2016-07-20,Two Buy Ranked Tech Stocks Surging Ahead Of Q2 Earnings,Zacks Investment Research,0.0,1.0,0.0,0.0
MSFT,2016-07-20,Stock Market News For July 21  2016,Zacks Investment Research,0.0,1.0,0.0,0.0
MSFT,2016-07-20,Bevy Of Q2 Earnings Continues  INTC  EBAY  AXP  QCOM   MAT,Zacks Investment Research,0.0,1.0,0.0,0.0
MSFT,2016-07-20,Microsoft Shares Rose After Strong Earnings Report,Trade12,0.0,0.476,0.524,0.6705
MSFT,2016-07-20,Market Update   20 07 2016,AvaTrade,0.0,1.0,0.0,0.0
MSFT,2016-07-20,US stocks retreat while Dow logs new record close,IFC Markets,0.0,0.816,0.184,0.2023
MSFT,2016-07-20,Asian shares gain in morning trade  Tokyo up solidly on weaker yen,Investing.com,0.166,0.514,0.32,0.4019
MSFT,2016-07-20,Microsoft Goes Biotech On Big Data ,Zacks Investment Research,0.0,1.0,0.0,0.0
MSFT,2016-07-21,The Truth About MSFT s Earnings Report,David I. Kranzler,0.0,0.685,0.315,0.3182
MSFT,2016-07-21,Dow Industrial Average  Continues On 9 Day Winning Streak,Marvin Clark,0.0,0.673,0.327,0.5267
MSFT,2016-07-21,Advanced Micro Devices  AMD  Stock Up In Spite Of Q2 Loss,Zacks Investment Research,0.363,0.51,0.127,-0.5719
MSFT,2016-07-21,Is The Earnings Picture Improving ,Zacks Investment Research,0.0,0.588,0.412,0.4215
MSFT,2016-07-21,US stocks log new record highs,IFC Markets,0.0,1.0,0.0,0.0
MSFT,2016-07-21,Silicon Valley s Yahoo diaspora mourns company s decline,Reuters,0.362,0.638,0.0,-0.5267
MSFT,2016-07-21,Tech Stocks Lead Gains,Marvin Clark,0.0,0.556,0.444,0.34
MSFT,2016-07-21,Zacks Earnings Trends Highlights  J P  Morgan  Microsoft  Johnson   Johnson And General Motors,Zacks Investment Research,0.0,1.0,0.0,0.0
MSFT,2016-07-22,U S  stocks inch up  as Wall Street closes higher for 4th straight week,Investing.com,0.0,0.853,0.147,0.2263
MSFT,2016-07-22,Internet in Greek migrant camps as important as food  water  aid groups,Reuters,0.0,0.859,0.141,0.2023
MSFT,2016-07-22,Verizon emerges as front runner in Yahoo auction  sources,Reuters,0.0,1.0,0.0,0.0
MSFT,2016-07-22,U S  stocks higher at close of trade  Dow Jones Industrial Average up 0 29 ,Investing.com,0.0,1.0,0.0,0.0
MSFT,2016-07-24,Can Citrix Systems  CTXS  Pull A Surprise In Q2 Earnings ,Zacks Investment Research,0.0,0.792,0.208,0.2732
MSFT,2016-07-25,U S  cyber security startup StackPath raises  150 million  says CEO,Reuters,0.0,0.769,0.231,0.34
MSFT,2016-07-25,Yahoo s Inglorious End,Tim Knight,0.0,1.0,0.0,0.0
MSFT,2016-07-27,Microsoft Headed For A 30  Crash  ,EWM Interactive,0.403,0.597,0.0,-0.4019
MSFT,2016-07-27,Oracle  ORCL  To Acquire Cloud Company NetSuite Inc   N  In  9 3 Billion Deal,Zacks Investment Research,0.0,1.0,0.0,0.0
MSFT,2016-07-27,As iPhone sales stagnate  services promise growth for Apple,Reuters,0.0,0.588,0.412,0.5994
MSFT,2016-07-28,Oracle to gain cloud clout with NetSuite deal  Ellison profits,Reuters,0.0,0.559,0.441,0.743
MSFT,2016-07-28,Bezos passes Buffett  becomes third richest person  Forbes,Reuters,0.0,0.673,0.327,0.5267
MSFT,2016-07-28,Alphabet posts strong revenue on video market  stock surges,Reuters,0.0,0.708,0.292,0.5106
MSFT,2016-07-28,Microsoft to cut 2 850 more jobs,Reuters,0.296,0.704,0.0,-0.2732
MSFT,2016-07-29,Alphabet and Amazon wind up stellar quarter for big tech,Reuters,0.0,0.841,0.159,0.1779
MSFT,2016-07-29,Amazon Beats 2Q Earnings Estimates Courtesy AWS,Zacks Investment Research,0.0,0.543,0.457,0.4939
MSFT,2016-07-31,CenturyLink  CTL  Likely To Beat Q2 Earnings  Stock To Gain ,Zacks Investment Research,0.0,0.726,0.274,0.5267
MSFT,2016-07-31,Alphabet s Stellar Results Put 4 Mutual Funds In Play,Zacks Investment Research,0.0,0.745,0.255,0.34
MSFT,2016-08-02,Is The End Near For Tableau ,Estimize,0.0,1.0,0.0,0.0
MSFT,2016-08-03,Why Shares Of Twitter Inc   TWTR  Are Surging Today ,Zacks Investment Research,0.0,0.784,0.216,0.296
MSFT,2016-08-03,Will Computer Sciences  CSC  Q1 Earnings  What s In Store ,Zacks Investment Research,0.0,1.0,0.0,0.0
MSFT,2016-08-03,Big tech may halt earnings recession  if it delivers third quarter numbers,Reuters,0.203,0.797,0.0,-0.4215
MSFT,2016-08-03,Why Is Everyone Copying Snapchat ,Zacks Investment Research,0.0,1.0,0.0,0.0
MSFT,2016-08-04,LinkedIn  LNKD  Beats Q2 Earnings  Reiterates Optimism On Microsoft  MSFT  Merger ,Zacks Investment Research,0.0,0.741,0.259,0.5423
MSFT,2016-08-04,The Zacks Analyst Blog Highlights  Priceline  LinkedIn  Activision Blizzard  Kraft Heinz And Microsoft,Zacks Investment Research,0.0,1.0,0.0,0.0
MSFT,2016-08-04,What s Next For LinkedIn ,Estimize,0.0,1.0,0.0,0.0
MSFT,2016-08-04,Q2 Earnings Still Raining Hard  PCLN  LNKD  ATVI  KHC,Zacks Investment Research,0.149,0.851,0.0,-0.1027
MSFT,2016-08-04,Is 2016 The Year Of The Value Trap  Not Exactly   ,Jeff Miller,0.181,0.63,0.189,0.0258
MSFT,2016-08-05, Market Update   05 08 2016,AvaTrade,0.0,1.0,0.0,0.0
MSFT,2016-08-05,Why Is Rackspace  RAX  Soaring Almost 12  Today ,Zacks Investment Research,0.0,1.0,0.0,0.0
MSFT,2016-08-05,Apple offers big cash rewards for help finding security bugs,Reuters,0.0,0.461,0.539,0.802
MSFT,2016-08-07,4 Nasdaq Stocks To Dazzle As The Index Hits All Time High,Zacks Investment Research,0.0,1.0,0.0,0.0
MSFT,2016-08-08,Ahead Of Possible Sale  And Earnings   Follow This Cloud Play,Estimize,0.0,0.789,0.211,0.34
MSFT,2016-08-09,Computer Sciences  CSC  Tops On Q1 Earnings   Revenues ,Zacks Investment Research,0.0,0.68,0.32,0.5106
MSFT,2016-08-11,Microsoft Buys Live Streaming Tech Company  Looking To Make Xbox Games More Interactive,Zacks Investment Research,0.0,1.0,0.0,0.0
MSFT,2016-08-12,Is Franklin Balanced A Fund  FBLAX  Worth Another Look ,Zacks Investment Research,0.0,0.787,0.213,0.2263
MSFT,2016-08-12,Microsoft CEO Satya Nadella Offloads Shares  Nets  8 3 M,Zacks Investment Research,0.0,0.732,0.268,0.296
MSFT,2016-08-12,Videogame Stock Roundup  Pokemon Go Earns  200M  Microsoft Buys A Live Streaming Start Up,Zacks Investment Research,0.0,1.0,0.0,0.0
MSFT,2016-08-12,Play 3 Technology Mutual Funds As Cloud  Mobile Fuel Profits,Zacks Investment Research,0.0,0.569,0.431,0.6486
MSFT,2016-08-14,3 ETFs For Income Minded Retirees,David Fabian,0.0,1.0,0.0,0.0
MSFT,2016-08-15,Ex Rovio CEO hired to bring Nokia phones back to market,Reuters,0.0,1.0,0.0,0.0
MSFT,2016-08-15,EU plans to extend some telecom rules to web based providers,Reuters,0.0,0.855,0.145,0.1779
MSFT,2016-08-15,Alibaba Up on Q1 Results,Trade12,0.0,1.0,0.0,0.0
MSFT,2016-08-15,Microsoft Buys Live Streaming Company Beam,TradingBanks,0.0,1.0,0.0,0.0
MSFT,2016-08-16,The Zacks Analyst Blog Highlights  Alphabet  Facebook  Microsoft And Intel,Zacks Investment Research,0.0,1.0,0.0,0.0
MSFT,2016-08-16,Knock  knock  Google Duo video call is here,Reuters,0.0,1.0,0.0,0.0
MSFT,2016-08-17,As technology shifts more layoffs loom at tech companies,Reuters,0.214,0.786,0.0,-0.2911
MSFT,2016-08-19,AT T  Apple  Google to work on  robocall  crackdown,Reuters,0.0,1.0,0.0,0.0
MSFT,2016-08-21,Intro Guide To The Hartford Balanced HLS IA Fund  HADAX ,Zacks Investment Research,0.0,1.0,0.0,0.0
MSFT,2016-08-21,Facebook s Zuckerberg Sells Shares Worth  95M For Charity ,Zacks Investment Research,0.0,0.42,0.58,0.7096
MSFT,2016-08-21,What Lies In Store For Autodesk  ADSK  In Q2 Earnings ,Zacks Investment Research,0.237,0.763,0.0,-0.4215
MSFT,2016-08-22,Chinese investors buy ad tech startup Media net for  900 million,Reuters,0.0,1.0,0.0,0.0
MSFT,2016-08-22,New PlayStation 4 Proves Sony Is Console King ,Zacks Investment Research,0.0,1.0,0.0,0.0
MSFT,2016-08-22,Tech Data  TECD  Q2 Earnings  What To Expect This Time ,Zacks Investment Research,0.0,1.0,0.0,0.0
MSFT,2016-08-22, What s In The Cards For Splunk  SPLK  In Q2 Earnings ,Zacks Investment Research,0.0,1.0,0.0,0.0
MSFT,2016-08-23,Microsoft Bundles Productivity Apps With Lenovo Devices,Zacks Investment Research,0.0,1.0,0.0,0.0
MSFT,2016-08-23,Texas Instruments   Intel  Two Top Semiconductor Stocks,Zacks Investment Research,0.0,0.769,0.231,0.2023
MSFT,2016-08-24,Danger Zone  8 8  EGHT ,David Trainer,0.63,0.37,0.0,-0.5267
MSFT,2016-08-25,Autodesk  ADSK  Q2 Loss Lower Than Expected  Guides Well,Zacks Investment Research,0.357,0.476,0.167,-0.34
MSFT,2016-08-28,Will SAP s HANA  Cloud Offerings Offset Low Client Spending ,Zacks Investment Research,0.208,0.792,0.0,-0.2732
MSFT,2016-08-28,The Case Has Strengthened For A U S  Hike,Marvin Clark,0.0,0.641,0.359,0.4215
MSFT,2016-08-29,5 Stocks To Watch This Week  CRM  PANW  ANF  AMBA  SWHC,Estimize,0.0,1.0,0.0,0.0
MSFT,2016-08-30,Real Disposable Income Per Capita In July,Doug Short,0.0,1.0,0.0,0.0
MSFT,2016-08-30,Zuckerberg s Home AI Advances Facebook s Technology ,Zacks Investment Research,0.0,1.0,0.0,0.0
MSFT,2016-08-30,Can Alphabet Win Over PayPal To Boost Share In Cloud  ,Zacks Investment Research,0.0,0.446,0.554,0.8271
MSFT,2016-08-30,Digital mapping firm HERE wants new investor by year end  Handelsblatt,Reuters,0.0,1.0,0.0,0.0
MSFT,2016-08-30,Google cloud unit close to winning PayPal business  CNBC,Reuters,0.0,0.702,0.298,0.5267
MSFT,2016-08-31,4 Stocks To Watch After The Market Closes Today,Estimize,0.0,1.0,0.0,0.0
MSFT,2016-08-31,Nokia s patent chief departs in wake of Samsung pacts,Reuters,0.0,1.0,0.0,0.0
MSFT,2016-09-01,Twitter Stock  Don t Get Sucked Into The Rumors,Modest Money,0.3,0.7,0.0,-0.4588
MSFT,2016-09-01,Microsoft Vends MSN China To XiChuang  Focuses On Cloud,Zacks Investment Research,0.0,1.0,0.0,0.0
MSFT,2016-09-01,Videogame Stock Roundup  SINA To Distribute Weibo Stock  Pokemon Go Generates  440M In Revenues ,Zacks Investment Research,0.0,1.0,0.0,0.0
MSFT,2016-09-02,Microsoft gets support in gag order lawsuit from U S  companies,Reuters,0.331,0.462,0.208,-0.1531
MSFT,2016-09-03,Political  Mais oui  of course  EU insiders say of Apple case,Reuters,0.0,1.0,0.0,0.0
MSFT,2016-09-05,The Zacks Analyst Blog Highlights  SINA  Weibo  Nintendo  Two Interactive And Microsoft,Zacks Investment Research,0.0,1.0,0.0,0.0
MSFT,2016-09-06,3 Best Large Cap Blend Mutual Funds To Invest In ,Zacks Investment Research,0.0,0.656,0.344,0.6369
MSFT,2016-09-07,Alphabet   Box Collaborate On Enterprise Document Storage ,Zacks Investment Research,0.0,1.0,0.0,0.0
MSFT,2016-09-07,CoreSite  COR  Is Gamblit Gaming s Data Center Partner,Zacks Investment Research,0.0,1.0,0.0,0.0
MSFT,2016-09-07,Microsoft Extends Office 365   Azure To UK Data Centers,Zacks Investment Research,0.0,0.842,0.158,0.128
MSFT,2016-09-07,Microsoft offers wide range of cloud services from UK datacenters,Reuters,0.0,1.0,0.0,0.0
MSFT,2016-09-07,Guide To American Funds Washington Mutual C Fund  WSHCX ,Zacks Investment Research,0.0,1.0,0.0,0.0
MSFT,2016-09-07,Sony unveils new versions of PlayStation 4,Reuters,0.0,1.0,0.0,0.0
MSFT,2016-09-08,EU to extend some telecom security rules to WhatsApp  Skype  draft,Reuters,0.0,0.687,0.313,0.4767
MSFT,2016-09-08,Google to buy cloud software company Apigee for  625 million,Reuters,0.0,1.0,0.0,0.0
MSFT,2016-09-08,Oracle Buys LogFire To Boost Supply Chain Solution,Zacks Investment Research,0.0,0.545,0.455,0.6124
MSFT,2016-09-08,Brussels calling  tech firms add lobby strength as EU gets tough,Reuters,0.109,0.58,0.312,0.4215
MSFT,2016-09-09,Seagate Tech invites ValueAct in as major shareholder,Reuters,0.0,1.0,0.0,0.0
MSFT,2016-09-09,Google To Acquire Cloud Company Apigee For  625 Million,Zacks Investment Research,0.0,1.0,0.0,0.0
MSFT,2016-09-12,LinkedIn launches  Lite  version for mobile browsing in India,Reuters,0.0,1.0,0.0,0.0
MSFT,2016-09-12,Can Oracle s  ORCL  Cloud Momentum Support Its Q1 Earnings ,Zacks Investment Research,0.0,0.748,0.252,0.4019
MSFT,2016-09-12,Microsoft Wins Contract From HP To Deploy CRM Solution,Zacks Investment Research,0.0,0.538,0.462,0.7184
MSFT,2016-09-12,The Best Options Trade For Oracle  ORCL  Earnings ,Zacks Investment Research,0.0,0.625,0.375,0.6369
MSFT,2016-09-13,GoDaddy Initiates Domain Connect  Simplifies DNS Change ,Zacks Investment Research,0.0,1.0,0.0,0.0
MSFT,2016-09-13,Salesforce Continues To Lose Ground  Should You Hold On ,Zacks Investment Research,0.252,0.748,0.0,-0.4019
MSFT,2016-09-13,Ingram Micro Partners Dropbox  Cirius   BitTitan In Mexico,Zacks Investment Research,0.0,1.0,0.0,0.0
MSFT,2016-09-13,Too Many Tech Stocks Are Still Seriously Overvalued,Scott Fearon,0.195,0.805,0.0,-0.1779
MSFT,2016-09-14,iPhone optimism blasts Apple stock to 2016 high,Reuters,0.0,0.667,0.333,0.5423
MSFT,2016-09-14,Twitter launches video app for Apple and Amazon TV  Xbox One,Reuters,0.0,0.855,0.145,0.1779
MSFT,2016-09-14,China cutting duties on IT products for WTO most favored nations,Reuters,0.11,0.662,0.228,0.3804
MSFT,2016-09-14,Oracle Trading at a 15  Discount Prior to Earnings,Finbox io,0.0,1.0,0.0,0.0
MSFT,2016-09-14,Software Speak  On ORCL N  MSFT HPQ  RAX Apollo Deals,Zacks Investment Research,0.0,1.0,0.0,0.0
MSFT,2016-09-14,Amazon s Jeff Bezos Becomes World s Third Richest Person,Zacks Investment Research,0.0,0.541,0.459,0.6249
MSFT,2016-09-14,As baby leaves go gender neutral  dads get time off,Reuters,0.0,1.0,0.0,0.0
MSFT,2016-09-14,Ingram Micro  IM  Expands Its Cloud Marketplace To Brazil,Zacks Investment Research,0.0,0.851,0.149,0.1027
MSFT,2016-09-15,Oracle s profit forecast misses estimates  shares slip,Reuters,0.173,0.364,0.464,0.4939
MSFT,2016-09-15,Microsoft Has Maximum Open Source Contributors Per GitHub,Zacks Investment Research,0.0,1.0,0.0,0.0
MSFT,2016-09-15,Ingram Micro  IM  Takes Its Cloud Marketplace To Portugal,Zacks Investment Research,0.0,1.0,0.0,0.0
MSFT,2016-09-15,5 Swing Trades To Watch  ACN  MSFT  JBLU  WDC  CSX,Ryan Mallory,0.0,1.0,0.0,0.0
MSFT,2016-09-15,The Best Options Trade For Adobe  ADBE  Earnings ,Zacks Investment Research,0.0,0.625,0.375,0.6369
MSFT,2016-09-15,5 Things To Watch When Oracle Reports On Thursday,Clement Thibault/Investing.com ,0.0,1.0,0.0,0.0
MSFT,2016-09-16,At gamers  meet in Tokyo  absent Nintendo is talk of the town,Reuters,0.0,1.0,0.0,0.0
MSFT,2016-09-16,Starbucks allows long term shareholders to nominate board members,Reuters,0.0,1.0,0.0,0.0
MSFT,2016-09-16,Twitter users cheer Thursday Night Football live video,Reuters,0.0,0.68,0.32,0.5106
MSFT,2016-09-17,Global fund raises  12 9 billion to fight AIDS  TB and malaria,Reuters,0.206,0.794,0.0,-0.3818
MSFT,2016-09-18,Oracle s Cloud Offerings To Compete Against Amazon s AWS,Zacks Investment Research,0.0,0.805,0.195,0.1779
MSFT,2016-09-19,Top Trade Ideas For The Week September 19  2016  MSFT,Gregory W. Harmon,0.0,0.833,0.167,0.2023
MSFT,2016-09-19,Earnings Outlook  Adobe On Deck,Estimize,0.0,1.0,0.0,0.0
MSFT,2016-09-19,Top Research Reports For Goldman Sachs  Comcast   Abbott Labs,Zacks Investment Research,0.0,0.816,0.184,0.2023
MSFT,2016-09-19,IBM Unveils Hybrid Cloud Offerings To Boost Businesses ,Zacks Investment Research,0.0,0.722,0.278,0.4019
MSFT,2016-09-20,Plethora Of Data Ahead Of Fed Announcement,Zacks Investment Research,0.0,1.0,0.0,0.0
MSFT,2016-09-20,Microsoft raises dividend  plans  40 billion share buyback,Reuters,0.0,0.761,0.239,0.296
MSFT,2016-09-20,Oracle Versus Amazon In Cloud Computing War  Who Will Win  ,Zacks Investment Research,0.238,0.427,0.335,0.1531
MSFT,2016-09-20,Qualcomm Offers Safe Dividend Yield And Strong Income Growth,Brian Bollinger,0.0,0.405,0.595,0.8316
MSFT,2016-09-20,Microsoft To Repurchase Shares Worth  40B   Boost Dividend,Zacks Investment Research,0.0,0.424,0.576,0.7003
MSFT,2016-09-20,Earnings Results  Company Buybacks And More,Zacks Investment Research,0.0,1.0,0.0,0.0
MSFT,2016-09-20,The Zacks Analyst Blog Highlights  Abbott Labs  Comcast  Goldman Sachs  Microsoft And Philip Morris,Zacks Investment Research,0.0,1.0,0.0,0.0
MSFT,2016-09-21,U S  stock futures rise after BOJ move  All eyes on Fed,Investing.com,0.0,1.0,0.0,0.0
MSFT,2016-09-21,Wall St higher as FOMC outcome awaits ,Investing.com,0.0,0.822,0.178,0.0772
MSFT,2016-09-21,Microsoft To Reprogram Diseased Cells To  Solve  Cancer,Zacks Investment Research,0.361,0.492,0.148,-0.5574
MSFT,2016-09-21,Facebook s Zuckerberg To Donate  3B For Disease Research,Zacks Investment Research,0.0,1.0,0.0,0.0
MSFT,2016-09-21,Company News For September 22  2016,Zacks Investment Research,0.0,1.0,0.0,0.0
MSFT,2016-09-21,Is Microsoft Stock Really Worth The Investment ,Joshua Rodriguez,0.0,0.732,0.268,0.2944
MSFT,2016-09-21,U S  stocks wait for Fed with gains after oil inventories and BoJ,Investing.com,0.0,0.806,0.194,0.34
MSFT,2016-09-21,Market Update   21 09 2016,AvaTrade,0.0,1.0,0.0,0.0
MSFT,2016-09-21,Microsoft up over 1  after dividend hike  share buyback ,Investing.com,0.0,0.761,0.239,0.296
MSFT,2016-09-22,Akamai Takes Krebs  Site Off Server After Cyberattack,Zacks Investment Research,0.0,1.0,0.0,0.0
MSFT,2016-09-22,CoreSite Reveals Microsoft Azure Cloud Connectivity In NY,Zacks Investment Research,0.0,1.0,0.0,0.0
MSFT,2016-09-22,Cisco  Salesforce Partner To Boost Business Communication ,Zacks Investment Research,0.0,0.69,0.31,0.4019
MSFT,2016-09-23,Videogame Stock Roundup  Activision s New Destiny Game Launch  Microsoft s  40B Buyback Plan   More,Zacks Investment Research,0.0,1.0,0.0,0.0
MSFT,2016-09-23,Top 5 Things to Know In the Market on Friday,Investing.com,0.0,0.816,0.184,0.2023
MSFT,2016-09-25,The Zacks Analyst Blog Highlights  Activision Blizzard  Microsoft And Take Two Interactive,Zacks Investment Research,0.0,1.0,0.0,0.0
MSFT,2016-09-25,Amazon Web Services CEO Sells  11 2 Million Worth Shares,Zacks Investment Research,0.0,0.508,0.492,0.5859
MSFT,2016-09-25,Salesforce Eyeing Twitter Per Reports  Does It Make Sense ,Zacks Investment Research,0.0,1.0,0.0,0.0
MSFT,2016-09-25,CyberArk Software  CYBR  Continues To Grow  Here s Why,Zacks Investment Research,0.0,1.0,0.0,0.0
MSFT,2016-09-26,Exclusive  Thailand considering tougher tax collection rules for internet  tech firms,Reuters,0.0,0.738,0.262,0.296
MSFT,2016-09-26,Microsoft And Adobe Join Forces To Extend Cloud Presence ,Zacks Investment Research,0.0,0.642,0.358,0.4404
MSFT,2016-09-26,Renault  Nissan partner with Microsoft for connected car technology,Reuters,0.0,1.0,0.0,0.0
