ticker,date,title,provider,neg,neu,pos,compound
AAPL,2016-09-07,U S  stock index futures flat as rate hike bets off ,Investing.com,0.0,1.0,0.0,0.0
AAPL,2016-09-07,Apple hones marketing for Watch with focus on fitness,Reuters,0.0,0.792,0.208,0.2732
AAPL,2016-09-07,Apple to unveil iPhone 7  many seen waiting for 8 ,Investing.com,0.0,1.0,0.0,0.0
AAPL,2016-09-08,Apple will not give first weekend sales of iPhone 7,Reuters,0.0,1.0,0.0,0.0
AAPL,2016-09-08,5 Stocks You Need To Know In The Internet Of Things Market ,Zacks Investment Research,0.0,1.0,0.0,0.0
AAPL,2016-09-08,Semiconductor Industry Outlook   September 2016,Zacks Investment Research,0.0,1.0,0.0,0.0
AAPL,2016-09-08,Market Update   08 09 2016,AvaTrade,0.0,1.0,0.0,0.0
AAPL,2016-09-08,Wireless Earbud Mania Dispelled,Tim Knight,0.0,1.0,0.0,0.0
AAPL,2016-09-08,I m Technically Concerned About Apple,Ryan Mallory,0.0,1.0,0.0,0.0
AAPL,2016-09-08,Zacks Industry Outlook Highlights  Apple  Microsoft  Cisco And IBM,Zacks Investment Research,0.0,1.0,0.0,0.0
AAPL,2016-09-08,The Zacks Analyst Blog Highlights  IBM  General Electric  Apple  Alphabet And Fitbit,Zacks Investment Research,0.0,1.0,0.0,0.0
AAPL,2016-09-08,Taiwan s Foxconn invests in Chinese ride hailing start up Didi Chuxing,Reuters,0.0,1.0,0.0,0.0
AAPL,2016-09-08,China Aug imports rise for first time in nearly two years as demand picks up,Reuters,0.097,0.903,0.0,-0.128
AAPL,2016-09-08,Apple weighs on Wall St  energy shares a boost,Reuters,0.0,0.417,0.583,0.7184
AAPL,2016-09-08,Here s Why People Already Hate The IPhone 7,Zacks Investment Research,0.381,0.619,0.0,-0.5719
AAPL,2016-09-08,Markets Update  Stocks Flat  Apple Rising,AvaTrade,0.0,1.0,0.0,0.0
AAPL,2016-09-08,Dow 30 Stock Roundup  Apple Launches IPhone 7  3M Buys Semfinder,Zacks Investment Research,0.0,1.0,0.0,0.0
AAPL,2016-09-08,4 Consumer Stocks To Buy As Markets See A Downturn ,Zacks Investment Research,0.0,1.0,0.0,0.0
AAPL,2016-09-08,Nintendo shares rocketed up over 28  after announcing Mario is coming to iPhone,Business Insider,0.0,0.845,0.155,0.296
AAPL,2016-09-08,Top 5 Things to Know in the Market on Thursday,Investing.com,0.0,0.816,0.184,0.2023
AAPL,2016-09-08,Top 5 things to watch today ,Investing.com,0.0,0.69,0.31,0.2023
AAPL,2016-09-08,U S  futures point to steady to higher open  eyes on ECB,Investing.com,0.0,1.0,0.0,0.0
AAPL,2016-09-08,U S  stock index futures edge higher as oil jumps ,Investing.com,0.0,1.0,0.0,0.0
AAPL,2016-09-08,Weekly Comic  Apple s new iPhone doesn t create the same buzz anymore,Investing.com,0.0,0.826,0.174,0.2732
AAPL,2016-09-08,Apple down 2  after iPhone7 launch  no weekend sales data ,Investing.com,0.216,0.784,0.0,-0.296
AAPL,2016-09-08,Cisco Evergent Collaboration Set To Launch OTT Solution,Zacks Investment Research,0.0,0.753,0.247,0.3182
AAPL,2016-09-08,Stock Market News For September 09  2016,Zacks Investment Research,0.0,1.0,0.0,0.0
AAPL,2016-09-09,Apple Needs The Series 2 Watch To Sell Well  But Will It  ,Zacks Investment Research,0.0,0.866,0.134,0.1406
AAPL,2016-09-09,Markets Update  Apple Heading Lower ,AvaTrade,0.355,0.645,0.0,-0.296
AAPL,2016-09-09,Zacks Friday Finish Line Highlights  Mylan  ITT Tech  Nintendo  And Apple ,Zacks Investment Research,0.0,1.0,0.0,0.0
AAPL,2016-09-09,Videogame Stock Roundup  Nintendo Apple Collaboration  Sony s New PS4   More,Zacks Investment Research,0.0,1.0,0.0,0.0
AAPL,2016-09-09,Did Apple Drop The Ball With The IPhone 7 Launch  ,Zacks Investment Research,0.208,0.792,0.0,-0.2732
AAPL,2016-09-09,The Zacks Stocks In The News Blog Highlights  Apple  General Electric  And Mylan NV,Zacks Investment Research,0.0,1.0,0.0,0.0
AAPL,2016-09-09,New Research Reports For Apple  MasterCard  JNJ   Others,Zacks Investment Research,0.0,1.0,0.0,0.0
AAPL,2016-09-09,German jitters weigh on stocks  ECB doubts lift yields,Reuters,0.216,0.784,0.0,-0.296
AAPL,2016-09-09,U S  futures point to lower open after ECB disappoints,Investing.com,0.444,0.556,0.0,-0.5859
AAPL,2016-09-09,Apple Shares Up On New iPhone 7 Release,Trade12,0.0,0.732,0.268,0.296
AAPL,2016-09-09,Here s Why Apple Music Is Growing Insanely Fast,Zacks Investment Research,0.0,0.805,0.195,0.1779
AAPL,2016-09-10, Times are changing  pay your taxes   euro zone chief tells corporations,Reuters,0.123,0.877,0.0,-0.1027
AAPL,2016-09-10,Samsung urges Note 7 users to switch off phones and turn them in,Reuters,0.0,1.0,0.0,0.0
AAPL,2016-09-11,3 ETFs With Top Exposure To Apple,David Fabian,0.0,0.735,0.265,0.2023
AAPL,2016-09-11,Ambarella  Sprouts Farmers Market  Apple  Fitbit And Nike Highlighted As Zacks Bull And Bear Of The Day ,Zacks Investment Research,0.0,1.0,0.0,0.0
AAPL,2016-09-11,FedSpeak Crashes Stock Market s Complacency Party   For Now,Dr. Duru,0.0,0.722,0.278,0.4019
AAPL,2016-09-11,FCC Proposes Revised Set Top Box Rules For Pay TV Industry,Zacks Investment Research,0.115,0.738,0.148,0.1027
AAPL,2016-09-11,The Zacks Analyst Blog Highlights  Sprouts Farmers Market  Apple  3M Company  Intel And General Electric,Zacks Investment Research,0.0,1.0,0.0,0.0
AAPL,2016-09-11,Samsung Electronics shares slide as Note 7 recall takes toll,Reuters,0.0,0.784,0.216,0.296
AAPL,2016-09-11,Amazon and Pandora set to launch new music streaming services  NY Times,Reuters,0.0,0.866,0.134,0.1779
AAPL,2016-09-11,VW s Audi steps up collaboration with Chinese tech groups,Reuters,0.0,1.0,0.0,0.0
AAPL,2016-09-12,Futures Are Swinging Down Again This Morning,Zacks Investment Research,0.0,1.0,0.0,0.0
AAPL,2016-09-12,Samsung scion to take board role at flagship amid Note 7 shock,Reuters,0.2,0.692,0.108,-0.296
AAPL,2016-09-12,S P 500 racks up sharpest rise since July,Reuters,0.0,1.0,0.0,0.0
AAPL,2016-09-12,HSBC retail head sees more bank partnerships with financial tech firms,Reuters,0.0,1.0,0.0,0.0
AAPL,2016-09-12,Samsung  LG sued over U S  employee recruiting policies,Reuters,0.0,1.0,0.0,0.0
AAPL,2016-09-12,JPMorgan executive says digital wallets have yet to catch on,Reuters,0.0,1.0,0.0,0.0
AAPL,2016-09-12,Much Ado About 25 Basis Points,Zacks Investment Research,0.0,1.0,0.0,0.0
AAPL,2016-09-12,The Apple Of Discord,BRUEGEL,0.474,0.526,0.0,-0.4019
AAPL,2016-09-12,Is Google Indeed Falling Behind In The Self Driving Car Race ,Zacks Investment Research,0.138,0.862,0.0,-0.1531
AAPL,2016-09-13,iFOREX Daily Analysis   September 13  2016,iFOREX,0.0,1.0,0.0,0.0
AAPL,2016-09-13,Tech Stock Roundup  AAPL Event  INTC McAfee  FB Accused,Zacks Investment Research,0.216,0.784,0.0,-0.296
AAPL,2016-09-13,Wireless Carriers Bring Back Subsidies For IPhone 7,Zacks Investment Research,0.0,1.0,0.0,0.0
AAPL,2016-09-13,China s ATL to become main battery supplier for Samsung s Galaxy Note 7  source,Reuters,0.0,1.0,0.0,0.0
AAPL,2016-09-13,Pandora signs license deals with Sony  Universal Music,Reuters,0.0,1.0,0.0,0.0
AAPL,2016-09-13,Sprint  T Mobile iPhone pre orders boost Apple shares,Reuters,0.0,0.55,0.45,0.5994
AAPL,2016-09-13,Tumbling oil sends Wall Street into a slide,Reuters,0.0,1.0,0.0,0.0
AAPL,2016-09-13,Volatility Ahead For Global Markets ,Blaine Rollins,0.0,1.0,0.0,0.0
AAPL,2016-09-13,Another Historic Moment For Tech,Matthew Carr,0.0,1.0,0.0,0.0
AAPL,2016-09-13,The Zacks Analyst Blog Highlights  Apple  Intel  Facebook And Alphabet,Zacks Investment Research,0.0,1.0,0.0,0.0
AAPL,2016-09-13,Alibaba s Ant Financial Enters U S  With EyeVerify Buyout,Zacks Investment Research,0.0,1.0,0.0,0.0
AAPL,2016-09-13,Trump presidency could cost U S  economy  1 trillion  Oxford Economics,Reuters,0.0,1.0,0.0,0.0
AAPL,2016-09-13,3 Reasons Why My Millennial Friends Are Not Buying The IPhone 7,Zacks Investment Research,0.0,0.744,0.256,0.4767
AAPL,2016-09-14,Stock Market News For September 15  2016,Zacks Investment Research,0.0,1.0,0.0,0.0
AAPL,2016-09-14,Twitter Unveils App For Apple TV  Amazon Fire TV   Xbox One,Zacks Investment Research,0.183,0.687,0.13,-0.1779
AAPL,2016-09-14,Synaptics  SYNA  Launches ClearPad Automotive Solutions ,Zacks Investment Research,0.0,0.746,0.254,0.1779
AAPL,2016-09-14,Baidu  BIDU  Boosts User Security With New  DU Caller  App,Zacks Investment Research,0.0,0.63,0.37,0.5719
AAPL,2016-09-14,Will IPhone 7 Push Apple Back To Bull Market Territory ,Zacks Investment Research,0.0,1.0,0.0,0.0
AAPL,2016-09-14,U S  yield curve at steepest in two months  stocks rise,Reuters,0.0,1.0,0.0,0.0
AAPL,2016-09-14,Fed jitters and oil pull Wall Street lower  Apple rallies,Reuters,0.196,0.804,0.0,-0.296
AAPL,2016-09-14,Thai CEO challenges regulator s first executive penalty since insider trading scandal,Reuters,0.388,0.526,0.086,-0.6808
AAPL,2016-09-14,Pirate booty  Startups see new ad market in illegal downloaders,Reuters,0.286,0.714,0.0,-0.5574
AAPL,2016-09-14,Russia s sole liberal opposition MP fights for political survival,Reuters,0.252,0.748,0.0,-0.4019
AAPL,2016-09-14,Juncker upsets Web firms with EU internet plan,Reuters,0.263,0.737,0.0,-0.3612
AAPL,2016-09-14,Why Korea ETF Investors Will Pay For Samsung s Mistake,Zacks Investment Research,0.352,0.648,0.0,-0.4215
AAPL,2016-09-14,Telecom Stock Roundup  FCC Alters   Unlock The Box   Plan  Starts Incentive Auction Stage 2 ,Zacks Investment Research,0.0,0.828,0.172,0.3612
AAPL,2016-09-15,U S  tax avoidance clampdown a potential headache for Apple,Reuters,0.31,0.69,0.0,-0.4019
AAPL,2016-09-15,These 5 Stocks Should Outperform This Week,Estimize,0.0,1.0,0.0,0.0
AAPL,2016-09-15,Apple stock heads for best four days since 2014  short sellers flee,Reuters,0.0,0.724,0.276,0.6369
AAPL,2016-09-15,Pandora launches new radio service  Pandora Plus ,Reuters,0.0,1.0,0.0,0.0
AAPL,2016-09-15,iFOREX Daily Analysis   September 15  2016,iFOREX,0.0,1.0,0.0,0.0
AAPL,2016-09-15,Market Update   15 09 2016,AvaTrade,0.0,1.0,0.0,0.0
AAPL,2016-09-15,U S  stock index futures higher ahead of economic data ,Investing.com,0.0,1.0,0.0,0.0
AAPL,2016-09-15,Apple says initial quantities of iPhone 7 Plus sold out,Reuters,0.0,1.0,0.0,0.0
AAPL,2016-09-15,Japan government advisory panel says Apple  Google hinder app competition,Reuters,0.0,1.0,0.0,0.0
AAPL,2016-09-15,Is Pioneer Value A Fund  PIOTX  Worth Another Look ,Zacks Investment Research,0.0,0.583,0.417,0.5106
AAPL,2016-09-15,Stock Market News For September 16  2016,Zacks Investment Research,0.0,1.0,0.0,0.0
AAPL,2016-09-15,Videogame Stock Roundup  NPD Posts Numbers For August  Nintendo Pokemon Go Accessory Launch In Focus,Zacks Investment Research,0.0,1.0,0.0,0.0
AAPL,2016-09-15,Samsung to replace or refund 1 million U S  Galaxy Note 7 phones,Reuters,0.0,1.0,0.0,0.0
AAPL,2016-09-15, Wall St higher after mixed U S  data  Apple adds to gains ,Investing.com,0.0,0.789,0.211,0.34
AAPL,2016-09-15,Wall Street surges on lower rate hike fears  Apple ascends,Reuters,0.385,0.615,0.0,-0.6124
AAPL,2016-09-15,4 Strong Buy MassMutual Mutual Funds To Consider,Zacks Investment Research,0.0,0.645,0.355,0.5106
AAPL,2016-09-15,The Zacks Stocks In The News Blog Highlights  IPhone 7  IPOs  And Resilient Stocks,Zacks Investment Research,0.0,1.0,0.0,0.0
AAPL,2016-09-16,AAPL Breaks  110 111 Resistance,Petros Steriotis,0.0,1.0,0.0,0.0
AAPL,2016-09-16,A Fifth Week Of Losses Likely For The ASX 200,IG,0.252,0.748,0.0,-0.4019
AAPL,2016-09-16,Catch Apple s Rally With These Top Ranked Tech ETFs ,Zacks Investment Research,0.0,0.816,0.184,0.2023
AAPL,2016-09-16,Markets Update  US Positive,AvaTrade,0.0,0.455,0.545,0.5574
AAPL,2016-09-16,Market Update   16 09 2016,AvaTrade,0.0,1.0,0.0,0.0
AAPL,2016-09-16,Dow 30 Stock Roundup  Boeing Wins  700M Contract  GE Acquires Meridium,Zacks Investment Research,0.0,0.73,0.27,0.5719
AAPL,2016-09-16,Fans cheer  but Asia gives iPhone 7 subdued welcome,Reuters,0.0,0.494,0.506,0.7311
AAPL,2016-09-16,Deutsche Bank to fight  14 billion demand from U S  authorities,Reuters,0.369,0.631,0.0,-0.4767
AAPL,2016-09-16,iFOREX Daily Analysis   September 01  2016,iFOREX,0.0,1.0,0.0,0.0
AAPL,2016-09-16,Apple fans hit the NYC flagship store for iPhone 7,Reuters,0.0,0.851,0.149,0.1027
AAPL,2016-09-16,Streaming Today  Netflix  Twitter  Amazon  Pandora  Spotify,Zacks Investment Research,0.0,0.779,0.221,0.1779
AAPL,2016-09-16,Dollar Needs Fed And BoJ Guidance,Dean Popplewell,0.0,1.0,0.0,0.0
AAPL,2016-09-18,Stock Market News For September 19  2016,Zacks Investment Research,0.0,1.0,0.0,0.0
AAPL,2016-09-18,Adobe Systems  ADBE   A Surprise In Q3 Earnings Release ,Zacks Investment Research,0.0,0.769,0.231,0.2732
AAPL,2016-09-18,Stock Indexes Gain  NASDAQ Leads,Double Dividend Stocks,0.0,0.541,0.459,0.5267
AAPL,2016-09-18,The Zacks Analyst Blog Highlights  3M  Airbus Group NV  Boeing  Chevron  ExxonMobil  Cnooc  Apple  General Electric  HP And Microsoft,Zacks Investment Research,0.0,1.0,0.0,0.0
AAPL,2016-09-18,One Guy And The Gloom And Doom Of The Tech Sector,Brian Gilmartin,0.412,0.588,0.0,-0.743
AAPL,2016-09-18,Soft Retail Data Sidelines Fed As Critics Proclaim Mission Creep ,Yale Bock,0.196,0.804,0.0,-0.296
AAPL,2016-09-18,SPX  Challenges Intermediate Term Support,Anthony M. Cherniawski,0.0,0.429,0.571,0.4588
AAPL,2016-09-18,FCC Open To Changes In Proposed Pay TV Set Top Box Rules,Zacks Investment Research,0.106,0.758,0.136,0.1027
AAPL,2016-09-18,Twitter s First NFL Live Stream Viewership Peaks Over 2M ,Zacks Investment Research,0.0,1.0,0.0,0.0
AAPL,2016-09-18,Ride The Apple Rally On These 4 Mutual Funds,Zacks Investment Research,0.0,1.0,0.0,0.0
AAPL,2016-09-18,Twitter Stock  Will The NFL Save Them ,Modest Money,0.0,0.652,0.348,0.4939
AAPL,2016-09-19,Apple Surges On iPhone 7 Release,Trade12,0.0,1.0,0.0,0.0
AAPL,2016-09-19,Will Jabil Circuit  JBL  Q4 Earnings Pull Off A Surprise ,Zacks Investment Research,0.0,0.792,0.208,0.2732
AAPL,2016-09-19,Cincinnati Bell s  CBB  Fioptics To Feature Scripps  Newsy,Zacks Investment Research,0.0,1.0,0.0,0.0
AAPL,2016-09-19,GE brings off the shelf biotech drug factories to Ireland,Reuters,0.0,1.0,0.0,0.0
AAPL,2016-09-19,Global Equities Shrug Off U S  Market Decline  Move Higher,Marc Chandler,0.0,1.0,0.0,0.0
AAPL,2016-09-19,The Zacks Analyst Blog Highlights  Apple  Itron  Stoneridge And TTM Technologies,Zacks Investment Research,0.0,1.0,0.0,0.0
AAPL,2016-09-19,Here s What iPhone 7 Does For Apple,TradingBanks,0.0,1.0,0.0,0.0
AAPL,2016-09-20,GM sets Bolt electric car price at  37 495,Reuters,0.0,1.0,0.0,0.0
AAPL,2016-09-20,iFOREX Daily Analysis   September 20  2016,iFOREX,0.0,1.0,0.0,0.0
AAPL,2016-09-20,Music Industry Revenue Finally Growing Thanks To Streaming ,Zacks Investment Research,0.0,0.566,0.434,0.5574
AAPL,2016-09-20,Check Out All The Problems People Are Having With Their IPhone 7s,Zacks Investment Research,0.197,0.803,0.0,-0.4019
AAPL,2016-09-20,Tech Stock Roundup  MSFT  HPQ  INTC  AAPL  GOOGL  FB  TWTR,Zacks Investment Research,0.0,1.0,0.0,0.0
AAPL,2016-09-20,Apple  AAPL  MacOS Sierra Update Available With Siri Support,Zacks Investment Research,0.0,0.748,0.252,0.4019
AAPL,2016-09-20,iFOREX Daily Analysis   September 20  2016,iFOREX,0.0,1.0,0.0,0.0
AAPL,2016-09-20,Apple s iPhone 7 more expensive to make  IHS Markit,Reuters,0.0,1.0,0.0,0.0
AAPL,2016-09-20,Interest Rates  All Hands On Deck,Blaine Rollins,0.0,0.625,0.375,0.4588
AAPL,2016-09-20,EC competition official  no new wave of U S  tax probes,Reuters,0.216,0.784,0.0,-0.296
AAPL,2016-09-21,BlackBerry to resell app from startup that found major Android bug,Reuters,0.0,1.0,0.0,0.0
AAPL,2016-09-21,U S  carrier Verizon starts taking orders for new Samsung Note 7 phones,Reuters,0.0,1.0,0.0,0.0
AAPL,2016-09-21,Broadcom And 5 Other Top Semiconductor Stocks To Buy,Zacks Investment Research,0.0,0.795,0.205,0.2023
AAPL,2016-09-21,Stock Market News For September 22  2016,Zacks Investment Research,0.0,1.0,0.0,0.0
AAPL,2016-09-21,Don t Get Caught Without These 5 Stocks,Estimize,0.0,1.0,0.0,0.0
AAPL,2016-09-21,Google Turns Smarter With AI Based Digital Assistant Allo,Zacks Investment Research,0.0,0.727,0.273,0.4588
AAPL,2016-09-21,Google launches Allo  bets on AI to spice up chats,Reuters,0.0,1.0,0.0,0.0
AAPL,2016-09-21,Supercar maker McLaren says not in discussion with Apple,Reuters,0.0,1.0,0.0,0.0
AAPL,2016-09-22,China Stock Roundup  LightInTheBox Posts Loss  Alibaba s Ant Financial Buys EyeVerify ,Zacks Investment Research,0.187,0.813,0.0,-0.3182
AAPL,2016-09-22,What Is McLaren And Why Apple May Buy It ,Zacks Investment Research,0.0,1.0,0.0,0.0
AAPL,2016-09-22,Market Update   22 09 2016,AvaTrade,0.0,1.0,0.0,0.0
AAPL,2016-09-22,Wall Street extends Fed fueled rally  Nasdaq hits new high,Reuters,0.0,0.857,0.143,0.128
AAPL,2016-09-22,EU reviews ex commissioner Kroes  offshore directorship,Reuters,0.0,1.0,0.0,0.0
AAPL,2016-09-22,Macy s teams up with grooming services provider in beauty push,Reuters,0.0,0.703,0.297,0.5859
AAPL,2016-09-22,The Best Options Trade For BlackBerry  BBRY  Earnings ,Zacks Investment Research,0.0,0.625,0.375,0.6369
AAPL,2016-09-22,These 2 ETFs Are About To Soar,Estimize,0.0,1.0,0.0,0.0
AAPL,2016-09-22,Apple s  AAPL  Price Target Raised On IPhone 7 Prospects,Zacks Investment Research,0.0,0.761,0.239,0.296
AAPL,2016-09-22,VIX Plunges As Stock Market Eagerly Celebrates Fed ,Dr. Duru,0.0,0.488,0.512,0.743
AAPL,2016-09-22,ETFs In Focus On The Nasdaq Rally ,Zacks Investment Research,0.0,1.0,0.0,0.0
AAPL,2016-09-23,Wall Street falls as energy lags  shares post gains on week,Reuters,0.154,0.432,0.414,0.4939
AAPL,2016-09-23,U S  stocks lower at close of trade  Dow Jones Industrial Average down 0 71 ,Investing.com,0.167,0.833,0.0,-0.296
AAPL,2016-09-23,Samsung phone emits smoke on Indian plane mid air  no damage,Reuters,0.375,0.625,0.0,-0.6597
AAPL,2016-09-23,Exclusive  Japan s antitrust watchdog considers action against Apple  carriers   sources,Reuters,0.0,0.857,0.143,0.128
AAPL,2016-09-23,Here s Why Apple  AAPL  Stock Slumped 1 5  Today ,Zacks Investment Research,0.0,1.0,0.0,0.0
AAPL,2016-09-23,Dow 30 Stock Roundup  Microsoft Rewards Shareholders  GE Wins  1 9B Nuclear Power Contract,Zacks Investment Research,0.0,0.618,0.382,0.7783
AAPL,2016-09-23,5 Big Retailers With Big Technology Plans,Zacks Investment Research,0.0,1.0,0.0,0.0
AAPL,2016-09-23,Will Spotify Stream Into An IPO In 2017 ,Zacks Investment Research,0.0,1.0,0.0,0.0
AAPL,2016-09-23,5 Most Shocking Congressional Testimonies By CEOs ,Zacks Investment Research,0.374,0.626,0.0,-0.4576
AAPL,2016-09-23,5 Stocks That Will Surprise This Earnings Season,Estimize,0.0,0.741,0.259,0.2732
AAPL,2016-09-25,Stock Market News For September 26  2016,Zacks Investment Research,0.0,1.0,0.0,0.0
AAPL,2016-09-25,New Research Reports For Netflix  Intel   UnitedHealth,Zacks Investment Research,0.0,1.0,0.0,0.0
AAPL,2016-09-25,Is A Surprise In Store For BlackBerry  BBRY  In Q2 Earnings ,Zacks Investment Research,0.0,0.811,0.189,0.2732
AAPL,2016-09-25,The Internet Of Medical Things  6 Stocks In Focus,Zacks Investment Research,0.0,1.0,0.0,0.0
AAPL,2016-09-25,HERE  automakers team up to share data on traffic conditions,Reuters,0.0,0.804,0.196,0.296
AAPL,2016-09-25,S P 500 Post Fed  And We re Back Where We Started,Lance Roberts,0.0,1.0,0.0,0.0
AAPL,2016-09-25,The Zacks Analyst Blog Highlights  Deutsche Bank  Apple  Therapeutics  Allergan And Gilead Sciences,Zacks Investment Research,0.0,1.0,0.0,0.0
AAPL,2016-09-25,Apple May Be Consolidating In A Bull Flag Pattern,António Costa,0.0,1.0,0.0,0.0
AAPL,2016-09-25,The Zacks Analyst Blog Highlights  Wal Mart Stores  Target  Home Depot  Kroger And Whole Foods Market,Zacks Investment Research,0.0,1.0,0.0,0.0
AAPL,2016-09-26,Tech Stock Roundup  INTC Retail Focus  CSCO CRM Combine,Zacks Investment Research,0.0,1.0,0.0,0.0
AAPL,2016-09-26,S P 500 Fails To Close The Deal On The Latest Bullish Case,Dr. Duru,0.219,0.781,0.0,-0.4215
AAPL,2016-09-26,Yelp Continues To Move Higher On Stock Structure Change,Zacks Investment Research,0.0,1.0,0.0,0.0
AAPL,2016-09-26,A Trump Presidency Would Drive These 4 Stocks,Estimize,0.0,1.0,0.0,0.0
AAPL,2016-09-26,Canvas Ventures raises  300 million fund to back startups,Reuters,0.0,1.0,0.0,0.0
AAPL,2016-09-26,LVMH s digital drive takes time despite Apple hire,Reuters,0.0,1.0,0.0,0.0
AAPL,2016-09-26,U S  Senate s top tax lawmaker targets corporate offshore profits,Reuters,0.0,0.561,0.439,0.5719
AAPL,2016-09-26,iFOREX Daily Analysis   September 26  2016,iFOREX,0.0,1.0,0.0,0.0
AAPL,2016-09-26,Market Update   26 09 2016,AvaTrade,0.0,1.0,0.0,0.0
AAPL,2016-09-27,The Fed Is Irrelevant  Low Interest Rates Are The New Normal,David Trainer,0.149,0.638,0.213,0.2263
AAPL,2016-09-27,The Zacks Analyst Blog Highlights  Alphabet  Salesforce And Disney,Zacks Investment Research,0.0,1.0,0.0,0.0
AAPL,2016-09-27,Aetna  Apple Tie Up To Improve Consumer Health Experience ,Zacks Investment Research,0.0,0.734,0.266,0.4404
AAPL,2016-09-27,5 Stocks To Watch If Clinton Wins The Election,Estimize,0.0,0.654,0.346,0.5719
AAPL,2016-09-27,Aetna to offer Apple Watch at a discount to certain customers,Reuters,0.0,0.811,0.189,0.2732
AAPL,2016-09-27,BlackBerry  BBRY  Incurs Narrower Than Expected Q2 Loss,Zacks Investment Research,0.247,0.753,0.0,-0.3182
AAPL,2016-09-28,WTO Slashes Global Trade Forecast By 39  Since April,Mike (Mish) Shedlock,0.184,0.816,0.0,-0.2023
AAPL,2016-09-28,Illinois man pleads guilty in celebrity nude photo hacking scandal,Reuters,0.416,0.584,0.0,-0.6908
AAPL,2016-09-28,Otto  Uber s Self Driving Truck Startup  To Offer Freight Services In 2017,Zacks Investment Research,0.0,1.0,0.0,0.0
AAPL,2016-09-28,Apple s New London Headquarters Heading To Battersea Power Station,Zacks Investment Research,0.0,1.0,0.0,0.0
AAPL,2016-09-28,Apple Pushes Into Enterprise Space With Deloitte Partnership,Zacks Investment Research,0.0,1.0,0.0,0.0
AAPL,2016-09-28,BlackBerry avoids smartphone risk with outsource move  CEO,Reuters,0.388,0.612,0.0,-0.4215
AAPL,2016-09-28,Amazon To Premiere Half Hour Three Comedy Series In 2017,Zacks Investment Research,0.0,0.656,0.344,0.4939
AAPL,2016-09-28,Dow 30 Stock Roundup  Nike Earnings Impress  Boeing Wins  8B Saudi Order,Zacks Investment Research,0.0,0.602,0.398,0.765
AAPL,2016-09-28,Spotify in advanced talks to buy SoundCloud  FT,Reuters,0.0,0.778,0.222,0.25
AAPL,2016-09-28,Apple to make landmark Battersea Power Station its new London home,Reuters,0.0,0.885,0.115,0.0772
AAPL,2016-09-29,Amazon  AMZN  Unveils New Fire TV Stick With Alexa Remote,Zacks Investment Research,0.198,0.661,0.14,-0.1779
AAPL,2016-09-29,Finisar  Cal Maine Foods  Twitter And Apple Highlighted As Zacks Bull And Bear Of The Day ,Zacks Investment Research,0.0,1.0,0.0,0.0
AAPL,2016-09-29,Wall Street falls sharply on worries about banks,Reuters,0.286,0.714,0.0,-0.4215
AAPL,2016-09-29,NXP Semiconductors explores sale to Qualcomm  sources,Reuters,0.0,1.0,0.0,0.0
AAPL,2016-09-29,Stock Market News For September 30  2016,Zacks Investment Research,0.0,1.0,0.0,0.0
AAPL,2016-09-29,Twitter  TWTR  Integration Available For Instant Bloomberg ,Zacks Investment Research,0.0,1.0,0.0,0.0
AAPL,2016-09-29,The Zacks Stocks In The News Blog Highlights  West Elm  Amazon  Nike  Apple,Zacks Investment Research,0.0,0.876,0.124,0.1779
AAPL,2016-09-29,The Zacks Analyst Blog Highlights  BP  Berkshire Hathaway  Cognizant  EBay And Danaher,Zacks Investment Research,0.0,1.0,0.0,0.0
AAPL,2016-09-29,U S  stocks slip after OPEC deal and Fedspeak,Investing.com,0.0,1.0,0.0,0.0
AAPL,2016-09-29,Spotify News Round Up  Japan Launch  Reportedly Acquiring SoundCloud,Zacks Investment Research,0.0,1.0,0.0,0.0
AAPL,2016-09-29,Top Research Reports For September 29  2016,Zacks Investment Research,0.0,0.769,0.231,0.2023
AAPL,2016-09-29,It s  Still  The Economy  Stupid,Scott Fearon,0.459,0.541,0.0,-0.5267
AAPL,2016-09-29,Could A Trump Presidency Spell Disaster For Apple  ,Clement Thibault/Investing.com ,0.406,0.594,0.0,-0.6249
AAPL,2016-09-30,iFOREX Daily Analysis   September 30  2016,iFOREX,0.0,1.0,0.0,0.0
AAPL,2016-09-30,Q3 Earnings Season Preview,Zacks Investment Research,0.0,1.0,0.0,0.0
AAPL,2016-09-30,Udacity s self driving car engineering degree lures over 11 000 hopefuls,Reuters,0.0,1.0,0.0,0.0
AAPL,2016-09-30,Qualcomm to fight EU antitrust charge at November 10 hearing  sources,Reuters,0.206,0.794,0.0,-0.3818
AAPL,2016-09-30,Samsung slammed by Chinese state TV over Note 7 recall  discrimination ,Reuters,0.0,1.0,0.0,0.0
AAPL,2016-09-30,Qualcomm  QCOM  Stock Still Gaining On NXP Semiconductors Buyout Rumors,Zacks Investment Research,0.0,0.763,0.237,0.4215
AAPL,2016-10-02,Alcoa  Ford  United  American And Apple Are Part Of Zacks Earnings Preview,Zacks Investment Research,0.0,0.797,0.203,0.4215
AAPL,2016-10-03,FCC Defers Voting On Set Top Box Rules For Pay TV Industry,Zacks Investment Research,0.106,0.758,0.136,0.1027
AAPL,2016-10-03,Trump s tax writeoff shows his  genius  at business  advisers say,Reuters,0.0,1.0,0.0,0.0
